"filename", "language", "JSON", "TypeScript", "JSON with Comments", "Properties", "SCSS", "XML", "CSS", "TypeScript React", "HTML", "JavaScript", "Markdown", "Shell Script", "Ignore", "Go", "Go Checksum File", "Python", "Makefile", "Go Module File", "comment", "blank", "total"
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/react-input-range/react-input-range.css", "CSS", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 93
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/react-loading-bar/index.css", "CSS", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 72
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/react-weather/GenericWeather.css", "CSS", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 70
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/rechart/styles.css", "CSS", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/select/select.css", "CSS", 0, 0, 0, 0, 0, 0, 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 424
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/slick-carousel/fonts/slick.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/slick-carousel/slick-carousel.css", "CSS", 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/slick-carousel/slick-theme.css", "CSS", 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 218
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/components/vendors/slick-carousel/slick.css", "CSS", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 120
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_buttons.scss", "SCSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_forms.scss", "SCSS", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_layout.scss", "SCSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_lists.scss", "SCSS", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_media.scss", "SCSS", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_tables.scss", "SCSS", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_typography.scss", "SCSS", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/_variables.scss", "SCSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 42
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/layout/base.scss", "SCSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 15
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/mixins.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/mixins/bourbon.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/mixins/neat.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/mixins/pallete.scss", "SCSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 8
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/applicationTheme.ts", "TypeScript", 0, 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 2, 534
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/palette/colorfull.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/palette/darkPalette.ts", "TypeScript", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 149
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/palette/lightPalette.ts", "TypeScript", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 149
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/palette/themePalette.ts", "TypeScript", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 147
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/theme/palette/themePaletteMode.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/variables.scss", "SCSS", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/variables/bitters.scss", "SCSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/variables/custom_pallete.scss", "SCSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31
"/Volumes/Veri/github/otp/autopark/apps/web/src/styles/variables/neat.scss", "SCSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Volumes/Veri/github/otp/autopark/apps/web/tsconfig.app.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Volumes/Veri/github/otp/autopark/apps/web/tsconfig.json", "JSON with Comments", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"/Volumes/Veri/github/otp/autopark/apps/web/webpack.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"/Volumes/Veri/github/otp/autopark/assets/AppIcons/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Volumes/Veri/github/otp/autopark/babel.config.json", "JSON with Comments", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/Veri/github/otp/autopark/libs/models/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"/Volumes/Veri/github/otp/autopark/libs/models/project.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/Volumes/Veri/github/otp/autopark/libs/models/src/index.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Volumes/Veri/github/otp/autopark/libs/models/src/lib/Entities/Camera.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"/Volumes/Veri/github/otp/autopark/libs/models/src/lib/Entities/Car.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 79
"/Volumes/Veri/github/otp/autopark/libs/models/src/lib/Entities/User.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Volumes/Veri/github/otp/autopark/libs/models/src/lib/models.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Volumes/Veri/github/otp/autopark/libs/models/tsconfig.json", "JSON with Comments", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Volumes/Veri/github/otp/autopark/libs/models/tsconfig.lib.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12
"/Volumes/Veri/github/otp/autopark/nx.json", "JSON", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"/Volumes/Veri/github/otp/autopark/package-lock.json", "JSON", 17879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17880
"/Volumes/Veri/github/otp/autopark/package.json", "JSON", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 111
"/Volumes/Veri/github/otp/autopark/pyenv.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 2, 13
"/Volumes/Veri/github/otp/autopark/tools/tsconfig.tools.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13
"/Volumes/Veri/github/otp/autopark/tsconfig.base.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Volumes/Veri/github/otp/autopark/workspace.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"Total", "-", 18347, 4702, 53, 619, 639, 3150, 3025, 3068, 20, 86, 281, 5, 2, 2776, 219, 67, 73, 46, 862, 1515, 39555
